source_dataset,survey_year,respondent_id,age,age_band,female,race_ethnicity,education_level,census_region,household_size,household_income_2020_usd,income_is_banded,underserved_200fpl,underserved_method,pov_ratio,savings_behavior_index,financial_knowledge_score,credit_behavior_index,spending_behavior_index,net_worth_2020_usd,financial_assets_age20_2020_usd,debt_age20_2020_usd,asvab_math_verbal_pctile,asvab_math_knowledge,ap_econ_score,sample_type,weight
nlsy97_1997cohort,2003,4281,20,18-24,1.0,4,2.0,3.0,1.0,34527.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.56,100.0,,,,10070.0,731.0,8768.0,56.45,0.973,,1,296776
nlsy97_1997cohort,2004,4282,20,18-24,1.0,4,2.0,3.0,3.0,16668.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.82,100.0,,,,,1461.0,0.0,88.12,0.262,,1,315779
nlsy97_1997cohort,2002,4283,20,18-24,1.0,2,2.0,3.0,3.0,113257.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.59,100.0,,,,3975.0,438.0,117.0,55.6,0.303,,1,116037
nlsy97_1997cohort,2001,4284,20,18-24,0.0,2,2.0,3.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,11.86,,,1,139525
nlsy97_1997cohort,2001,4285,20,18-24,0.0,2,2.0,3.0,4.0,30059.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.13,,,,,,0.0,0.0,11.48,,,1,139525
nlsy97_1997cohort,2001,4286,20,18-24,0.0,4,1.0,3.0,3.0,195386.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.65,0.0,,,,3757.0,0.0,0.0,75.71,0.209,,1,272092
nlsy97_1997cohort,2004,4287,20,18-24,1.0,4,1.0,3.0,2.0,24615.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.42,0.0,,,,,0.0,0.0,90.38,0.26,,1,298862
nlsy97_1997cohort,2002,4288,20,18-24,0.0,4,2.0,3.0,5.0,120564.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.69,100.0,,,,109545.0,234.0,292.0,81.26,0.372,,1,283774
nlsy97_1997cohort,2002,4289,20,18-24,0.0,2,2.0,3.0,4.0,192903.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.11,0.0,,,,21190.0,0.0,0.0,,,,1,222241
nlsy97_1997cohort,2000,4290,20,18-24,1.0,4,2.0,3.0,4.0,187195.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.9,100.0,,,,2650.0,9.0,1169.0,76.58,1.441,,1,326816
nlsy97_1997cohort,2000,4291,20,18-24,0.0,4,1.0,3.0,1.0,7767.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.58,0.0,,,,60586.0,0.0,0.0,48.46,0.381,,1,310475
nlsy97_1997cohort,2003,4292,20,18-24,0.0,2,2.0,3.0,5.0,121565.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.78,100.0,,,,33089.0,8038.0,0.0,,,,1,210369
nlsy97_1997cohort,2000,4293,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,44.0,7307.0,72.99,1.675,,1,326816
nlsy97_1997cohort,2002,4294,20,18-24,0.0,4,2.0,3.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,4165.0,511.0,0.0,77.11,0.349,,1,283774
nlsy97_1997cohort,2004,4295,20,18-24,0.0,4,2.0,3.0,4.0,136115.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.02,100.0,,,,,5846.0,0.0,98.22,0.88,,1,286425
nlsy97_1997cohort,2003,4296,20,18-24,0.0,4,2.0,3.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,11837.0,11691.0,99.68,1.571,,1,254893
nlsy97_1997cohort,2000,4297,20,18-24,1.0,4,2.0,3.0,3.0,43498.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.15,,,,,,438.0,21628.0,73.21,1.431,,1,320099
nlsy97_1997cohort,2002,4298,20,18-24,1.0,4,2.0,3.0,2.0,7307.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.42,0.0,,,,2484.0,0.0,1169.0,82.88,0.759,,1,284749
nlsy97_1997cohort,2001,4299,20,18-24,0.0,4,2.0,4.0,2.0,26302.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.52,100.0,,,,11245.0,120.0,146.0,74.23,0.611,,1,266500
nlsy97_1997cohort,2003,4300,20,18-24,0.0,4,2.0,4.0,1.0,23018.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.71,,,,,,5846.0,1900.0,93.99,1.341,,1,254893
nlsy97_1997cohort,2001,4301,20,18-24,1.0,2,2.0,3.0,4.0,93935.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.46,0.0,,,,11272.0,0.0,0.0,75.25,1.377,,1,77429
nlsy97_1997cohort,2001,4302,20,18-24,0.0,2,2.0,3.0,4.0,43586.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.63,0.0,,,,3757.0,0.0,0.0,,,,1,102452
nlsy97_1997cohort,2000,4303,20,18-24,1.0,2,1.0,3.0,3.0,3884.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.19,100.0,,,,3884.0,0.0,0.0,,,,1,104559
nlsy97_1997cohort,2002,4304,20,18-24,1.0,4,2.0,3.0,8.0,5846.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.13,0.0,,,,,0.0,14614.0,71.29,0.578,,1,286112
nlsy97_1997cohort,2004,4305,20,18-24,0.0,4,1.0,3.0,2.0,16879.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.97,0.0,,,,,0.0,16075.0,63.04,0.226,,1,287795
nlsy97_1997cohort,2001,4306,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,24.95,,,1,259712
nlsy97_1997cohort,2004,4307,20,18-24,0.0,2,2.0,3.0,2.0,352.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.02,0.0,,,,,0.0,0.0,13.6,,,1,88581
nlsy97_1997cohort,2003,4308,20,18-24,1.0,2,2.0,3.0,3.0,35966.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.73,0.0,,,,,0.0,17537.0,,,,1,88370
nlsy97_1997cohort,2002,4309,20,18-24,1.0,2,2.0,3.0,6.0,19729.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.55,0.0,,,,10960.0,0.0,0.0,20.58,,,1,85613
nlsy97_1997cohort,2004,4310,20,18-24,0.0,2,1.0,3.0,5.0,7103.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.22,0.0,,,,,0.0,585.0,8.49,,,1,88581
nlsy97_1997cohort,2001,4311,20,18-24,0.0,2,2.0,3.0,1.0,26302.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.95,100.0,,,,,17683.0,0.0,42.88,0.933,,1,102942
nlsy97_1997cohort,2003,4312,20,18-24,0.0,2,2.0,3.0,1.0,26189.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.95,,,,,,292.0,21921.0,77.64,0.653,,1,90977
nlsy97_1997cohort,2004,4313,20,18-24,0.0,2,2.0,3.0,2.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,,2484.0,3507.0,32.3,,,1,88581
nlsy97_1997cohort,2002,4314,20,18-24,1.0,2,2.0,3.0,4.0,10230.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.38,100.0,,,,2777.0,585.0,1461.0,64.7,0.397,,1,85613
nlsy97_1997cohort,2003,4315,20,18-24,1.0,2,1.0,3.0,2.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,0.0,,,,3597.0,0.0,0.0,20.56,,,1,88370
nlsy97_1997cohort,2001,4316,20,18-24,1.0,2,1.0,3.0,4.0,301.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.01,0.0,,,,3457.0,0.0,292.0,20.51,0.216,,1,77800
nlsy97_1997cohort,2002,4317,20,18-24,0.0,2,1.0,3.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3653.0,0.0,0.0,20.45,,,1,96111
nlsy97_1997cohort,2001,4318,20,18-24,1.0,2,1.0,3.0,6.0,9018.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.25,0.0,,,,3757.0,0.0,0.0,,,,1,77800
nlsy97_1997cohort,2002,4319,20,18-24,1.0,2,1.0,3.0,4.0,25574.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.94,0.0,,,,25574.0,0.0,0.0,,,,1,85613
nlsy97_1997cohort,2004,4320,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,19.32,,,1,108227
nlsy97_1997cohort,2002,4321,20,18-24,0.0,2,1.0,3.0,5.0,73069.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.24,0.0,,,,3215.0,0.0,438.0,1.81,,,1,96111
nlsy97_1997cohort,2004,4322,20,18-24,0.0,2,1.0,3.0,2.0,2251.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.13,,,,,,0.0,0.0,45.52,,,1,88581
nlsy97_1997cohort,2000,4323,20,18-24,0.0,2,1.0,3.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3884.0,0.0,0.0,,,,1,108920
nlsy97_1997cohort,2004,4324,20,18-24,1.0,2,2.0,3.0,3.0,24615.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.18,0.0,,,,,0.0,0.0,68.82,,,1,85117
nlsy97_1997cohort,2003,4325,20,18-24,1.0,2,2.0,3.0,9.0,17983.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.32,100.0,,,,3166.0,1.0,438.0,49.37,0.018,,1,88370
nlsy97_1997cohort,2000,4326,20,18-24,0.0,2,2.0,3.0,3.0,27358.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.31,100.0,,,,19419.0,14614.0,0.0,24.54,0.602,,1,106499
nlsy97_1997cohort,2000,4327,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,94.37,1.778,,1,314483
nlsy97_1997cohort,2002,4328,20,18-24,0.0,4,2.0,3.0,4.0,67224.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.52,100.0,,,,63570.0,13152.0,0.0,46.25,,,1,273066
nlsy97_1997cohort,2000,4329,20,18-24,0.0,2,1.0,3.0,4.0,6301.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.24,0.0,,,,11418.0,0.0,219.0,19.03,0.359,,1,106499
nlsy97_1997cohort,2001,4330,20,18-24,1.0,2,2.0,3.0,2.0,45089.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.6,100.0,,,,10671.0,3800.0,30689.0,36.18,0.143,,1,76071
nlsy97_1997cohort,2002,4331,20,18-24,0.0,2,2.0,3.0,7.0,2192.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.05,0.0,,,,10960.0,0.0,0.0,43.35,,,1,93976
nlsy97_1997cohort,2003,4332,20,18-24,0.0,2,1.0,3.0,6.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,0.0,,,,3597.0,0.0,0.0,16.92,,,1,88956
nlsy97_1997cohort,2000,4333,20,18-24,1.0,2,2.0,4.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,2923.0,,,,1,102724
nlsy97_1997cohort,2004,4334,20,18-24,0.0,2,2.0,3.0,6.0,52747.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.45,0.0,,,,,0.0,0.0,4.46,,,1,86613
nlsy97_1997cohort,2001,4335,20,18-24,1.0,2,2.0,3.0,2.0,101450.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.85,,,,,,,,36.51,0.232,,1,76071
nlsy97_1997cohort,2002,4336,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,39.27,0.192,,1,293400
nlsy97_1997cohort,2004,4337,20,18-24,0.0,4,1.0,3.0,1.0,10549.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.78,0.0,,,,,0.0,0.0,3.67,,,1,295126
nlsy97_1997cohort,2003,4338,20,18-24,1.0,4,2.0,3.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,176665.0,175804.0,21921.0,38.86,,,1,283463
nlsy97_1997cohort,2003,4339,20,18-24,0.0,4,1.0,3.0,2.0,95382.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.5,0.0,,,,3597.0,0.0,0.0,9.64,,,1,262636
nlsy97_1997cohort,2002,4340,20,18-24,1.0,4,2.0,3.0,4.0,113257.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.17,0.0,,,,260857.0,0.0,0.0,62.91,0.752,,1,293400
nlsy97_1997cohort,2004,4341,20,18-24,0.0,4,2.0,2.0,5.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,0.0,,,,,0.0,8768.0,34.55,,,1,295126
nlsy97_1997cohort,2002,4342,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,1.08,,,1,224286
nlsy97_1997cohort,2004,4343,20,18-24,1.0,2,2.0,3.0,4.0,20037.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.76,0.0,,,,,0.0,0.0,25.24,,,1,198630
nlsy97_1997cohort,2002,4344,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,57.7,,,1,286386
nlsy97_1997cohort,2001,4345,20,18-24,1.0,4,2.0,3.0,8.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,,58.39,0.556,,1,266328
nlsy97_1997cohort,2002,4346,20,18-24,1.0,4,2.0,3.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,3219.0,4.0,12129.0,43.08,,,1,293400
nlsy97_1997cohort,2004,4347,20,18-24,0.0,4,2.0,3.0,2.0,9846.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.57,0.0,,,,,0.0,0.0,59.26,,,1,295126
nlsy97_1997cohort,2001,4348,20,18-24,1.0,4,2.0,3.0,3.0,36071.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.73,0.0,,,,,0.0,,64.36,0.378,,1,266328
nlsy97_1997cohort,2003,4349,20,18-24,0.0,4,1.0,4.0,3.0,39563.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.95,,,,,,972.0,0.0,72.74,0.571,,1,255749
nlsy97_1997cohort,2002,4350,20,18-24,1.0,2,1.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,0.0,0.0,3653.0,26.44,,,1,194546
nlsy97_1997cohort,2003,4351,20,18-24,1.0,2,1.0,4.0,3.0,53949.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.59,0.0,,,,2590.0,0.0,1023.0,29.58,,,1,200814
nlsy97_1997cohort,2000,4352,20,18-24,0.0,2,1.0,4.0,2.0,3107.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.17,0.0,,,,3884.0,0.0,0.0,1.06,,,1,108401
nlsy97_1997cohort,2000,4353,20,18-24,1.0,2,2.0,4.0,3.0,38837.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.86,100.0,,,,15846.0,6138.0,29228.0,52.69,0.449,,1,104559
nlsy97_1997cohort,2000,4354,20,18-24,0.0,2,2.0,4.0,3.0,20195.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.0,100.0,,,,79389.0,883.0,0.0,5.81,,,1,108401
nlsy97_1997cohort,2002,4355,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,731.0,28497.0,0.75,,,1,284749
nlsy97_1997cohort,2004,4356,20,18-24,0.0,4,2.0,4.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,1900.0,3653.0,1.83,,,1,286425
nlsy97_1997cohort,2001,4357,20,18-24,1.0,3,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,438.0,29228.0,23.11,,,1,258475
nlsy97_1997cohort,2003,4358,20,18-24,1.0,3,1.0,4.0,4.0,18702.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.71,100.0,,,,,7.0,4384.0,25.19,,,1,275105
nlsy97_1997cohort,2002,4359,20,18-24,0.0,4,1.0,4.0,2.0,43842.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.53,100.0,,,,4969.0,1315.0,0.0,64.18,,,1,277942
nlsy97_1997cohort,2001,4360,20,18-24,0.0,2,1.0,4.0,2.0,3757.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.22,0.0,,,,3757.0,0.0,0.0,,,,1,102452
nlsy97_1997cohort,2000,4361,20,18-24,1.0,2,2.0,4.0,3.0,41944.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.01,100.0,,,,40468.0,11033.0,7307.0,31.01,0.371,,1,104559
nlsy97_1997cohort,2004,4362,20,18-24,0.0,4,1.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,31.73,,,1,287142
nlsy97_1997cohort,2002,4363,20,18-24,0.0,4,2.0,4.0,5.0,117970.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.61,100.0,,,,26743.0,1461.0,292.0,38.43,,,1,278639
nlsy97_1997cohort,2004,4364,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,2338.0,16075.0,37.18,,,1,287142
nlsy97_1997cohort,2004,4365,20,18-24,1.0,4,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,3653.0,13737.0,93.59,0.89,,1,293453
nlsy97_1997cohort,2001,4366,20,18-24,1.0,2,2.0,4.0,5.0,86421.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.73,100.0,,,,8266.0,1461.0,5846.0,22.02,,,1,88349
nlsy97_1997cohort,2004,4367,20,18-24,1.0,4,2.0,4.0,2.0,4431.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.26,100.0,,,,,4384.0,4384.0,65.03,,,1,293453
nlsy97_1997cohort,2002,4368,20,18-24,1.0,2,2.0,4.0,2.0,29228.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.69,,,,,,17756.0,0.0,71.26,0.835,,1,97221
nlsy97_1997cohort,2003,4369,20,18-24,1.0,4,1.0,4.0,4.0,124442.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.66,,,,,,1.0,731.0,74.4,0.902,,1,282291
nlsy97_1997cohort,2001,4370,20,18-24,1.0,4,2.0,4.0,2.0,33832.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.95,100.0,,,,10972.0,1900.0,731.0,15.28,,,1,265227
nlsy97_1997cohort,2002,4371,20,18-24,1.0,2,1.0,4.0,3.0,3653.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.18,0.0,,,,3653.0,0.0,0.0,7.18,,,1,198960
nlsy97_1997cohort,2003,4372,20,18-24,1.0,2,2.0,4.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,146.0,10522.0,59.28,,,1,205369
nlsy97_1997cohort,2004,4373,20,18-24,1.0,2,1.0,4.0,4.0,26022.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.99,0.0,,,,,0.0,8038.0,9.68,,,1,197809
nlsy97_1997cohort,2003,4374,20,18-24,0.0,2,2.0,4.0,6.0,2446.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.07,0.0,,,,3597.0,0.0,0.0,9.2,,,1,104314
nlsy97_1997cohort,2003,4375,20,18-24,1.0,2,2.0,4.0,4.0,128039.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.8,0.0,,,,3597.0,0.0,0.0,65.67,0.175,,1,101325
nlsy97_1997cohort,2004,4376,20,18-24,1.0,2,2.0,4.0,4.0,219075.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.07,100.0,,,,,1461.0,20459.0,,,,1,97595
nlsy97_1997cohort,2002,4377,20,18-24,1.0,4,2.0,4.0,2.0,151985.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.77,100.0,,,,15345.0,4384.0,0.0,98.22,1.659,,1,296456
nlsy97_1997cohort,2001,4378,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,2192.0,0.0,29.24,0.001,,1,118032
nlsy97_1997cohort,2003,4379,20,18-24,0.0,2,2.0,4.0,3.0,57546.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.84,0.0,,,,25464.0,0.0,2630.0,29.25,,,1,104314
nlsy97_1997cohort,2001,4380,20,18-24,1.0,2,2.0,4.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,69137.0,12422.0,0.0,85.23,0.795,,1,89205
nlsy97_1997cohort,2002,4381,20,18-24,0.0,4,2.0,4.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,10814.0,438.0,585.0,62.54,0.278,,1,289368
nlsy97_1997cohort,2000,4382,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,25.33,0.18,,1,333258
nlsy97_1997cohort,2004,4383,20,18-24,0.0,4,1.0,4.0,6.0,112878.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.16,,,,,,0.0,27766.0,61.44,,,1,287387
nlsy97_1997cohort,2001,4384,20,18-24,1.0,2,2.0,4.0,4.0,91681.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.38,100.0,,,,56812.0,16514.0,5846.0,13.84,,,1,77689
nlsy97_1997cohort,2004,4385,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,8.03,,,1,88456
nlsy97_1997cohort,2001,4386,20,18-24,0.0,2,1.0,4.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,15781.0,0.0,0.0,5.74,,,1,102796
nlsy97_1997cohort,2004,4387,20,18-24,0.0,4,1.0,4.0,3.0,60490.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.9,100.0,,,,,147161.0,24844.0,18.76,,,1,287387
nlsy97_1997cohort,2002,4388,20,18-24,1.0,2,2.0,4.0,3.0,37265.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.79,100.0,,,,3653.0,0.0,7307.0,18.44,,,1,85491
nlsy97_1997cohort,2000,4389,20,18-24,0.0,2,1.0,4.0,5.0,78451.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.48,100.0,,,,3891.0,7.0,0.0,13.08,,,1,108765
nlsy97_1997cohort,2003,4390,20,18-24,0.0,2,1.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3597.0,0.0,0.0,0.15,,,1,90848
nlsy97_1997cohort,2003,4391,20,18-24,1.0,2,2.0,4.0,1.0,8632.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.64,0.0,,,,,,2192.0,51.17,0.685,,1,103688
nlsy97_1997cohort,2002,4392,20,18-24,1.0,2,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,10084.0,585.0,1461.0,,,,1,100452
nlsy97_1997cohort,2000,4393,20,18-24,1.0,2,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3884.0,0.0,0.0,1.81,,,1,123269
nlsy97_1997cohort,2000,4394,20,18-24,1.0,2,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3884.0,0.0,0.0,3.28,,,1,123269
nlsy97_1997cohort,2004,4395,20,18-24,1.0,2,2.0,4.0,4.0,159049.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.96,100.0,,,,,11983.0,22505.0,34.96,,,1,99871
nlsy97_1997cohort,2004,4396,20,18-24,0.0,2,1.0,4.0,5.0,39736.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.29,0.0,,,,,0.0,0.0,21.05,,,1,103935
nlsy97_1997cohort,2004,4397,20,18-24,0.0,2,1.0,4.0,2.0,49582.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.86,0.0,,,,,0.0,0.0,16.79,,,1,103935
nlsy97_1997cohort,2003,4398,20,18-24,1.0,2,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,8768.0,74.38,1.194,,1,93213
nlsy97_1997cohort,2002,4399,20,18-24,1.0,2,2.0,4.0,4.0,54802.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.02,100.0,,,,3873.0,219.0,0.0,73.65,0.379,,1,90303
nlsy97_1997cohort,2000,4400,20,18-24,1.0,2,2.0,4.0,8.0,60586.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.28,,,,,,438.0,5846.0,28.36,,,1,110815
nlsy97_1997cohort,2002,4401,20,18-24,0.0,2,1.0,4.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,2.08,,,1,101378
nlsy97_1997cohort,2000,4402,20,18-24,0.0,2,1.0,4.0,2.0,69907.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.03,0.0,,,,29672.0,731.0,2777.0,24.05,,,1,114888
nlsy97_1997cohort,2003,4403,20,18-24,0.0,2,1.0,4.0,5.0,33808.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.07,0.0,,,,1798.0,0.0,1827.0,11.32,,,1,95962
nlsy97_1997cohort,2000,4404,20,18-24,1.0,4,,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,8.96,,,1,323468
nlsy97_1997cohort,2003,4405,20,18-24,0.0,4,2.0,4.0,2.0,21781.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.26,,,,,,0.0,0.0,84.86,0.418,,1,257576
nlsy97_1997cohort,2002,4406,20,18-24,1.0,4,2.0,4.0,4.0,97913.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.61,100.0,,,,3215.0,438.0,1608.0,97.18,1.357,,1,287747
nlsy97_1997cohort,2003,4407,20,18-24,0.0,4,2.0,4.0,6.0,59703.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.61,100.0,,,,108617.0,4384.0,0.0,83.37,0.707,,1,257576
nlsy97_1997cohort,2003,4408,20,18-24,1.0,2,2.0,4.0,7.0,118688.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.83,100.0,,,,12516.0,1023.0,0.0,61.11,0.316,,1,223238
nlsy97_1997cohort,2002,4409,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,75.68,0.42,,1,287747
nlsy97_1997cohort,2000,4410,20,18-24,1.0,4,1.0,4.0,2.0,26409.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.52,0.0,,,,31070.0,0.0,5115.0,66.67,0.785,,1,323468
nlsy97_1997cohort,2002,4411,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,21921.0,39.32,,,1,280868
nlsy97_1997cohort,2003,4412,20,18-24,1.0,4,2.0,4.0,4.0,15106.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.57,0.0,,,,,0.0,13445.0,30.33,,,1,278000
nlsy97_1997cohort,2004,4413,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,482.0,81.03,,,1,289439
nlsy97_1997cohort,2004,4414,20,18-24,1.0,4,2.0,4.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,731.0,21336.0,32.07,,,1,295801
nlsy97_1997cohort,2001,4415,20,18-24,0.0,2,2.0,4.0,5.0,199925.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.21,100.0,,,,35320.0,1461.0,0.0,27.0,0.201,,1,260047
nlsy97_1997cohort,2002,4416,20,18-24,0.0,2,2.0,4.0,2.0,16075.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.93,100.0,,,,10376.0,2338.0,0.0,52.43,,,1,242793
