source_dataset,survey_year,respondent_id,age,age_band,female,education_level,census_region,household_size,underserved_200fpl,underserved_method,lives_in_parents_home,household_income_2020_usd,income_is_banded,financial_knowledge_score,savings_behavior_index,credit_behavior_index,spending_behavior_index,weight
nfcs_2021,2021,2021024438,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,80.0,100.0,0.0,50.0,1.341734763
nfcs_2021,2021,2021024439,,18-24,1.0,1,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,50.0,0.0,50.0,0.379837096
nfcs_2021,2021,2021024447,,18-24,0.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,0.0,33.33,50.0,1.749859045
nfcs_2021,2021,2021024448,,18-24,0.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,80.0,100.0,0.0,100.0,0.529004733
nfcs_2021,2021,2021024464,,18-24,1.0,2,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,50.0,0.0,12.5,0.455443955
nfcs_2021,2021,2021024468,,18-24,1.0,1,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,50.0,33.33,37.5,3.063878726
nfcs_2021,2021,2021024476,,18-24,1.0,2,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,20.0,50.0,0.0,50.0,1.278139204
nfcs_2021,2021,2021024480,,18-24,1.0,4,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,0.0,0.0,0.0,50.0,0.367827777
nfcs_2021,2021,2021024495,,18-24,1.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,60.0,100.0,33.33,100.0,1.073991828
nfcs_2021,2021,2021024508,,18-24,1.0,3,2,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,50.0,66.67,50.0,0.528089895
nfcs_2021,2021,2021024510,,18-24,1.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,80.0,100.0,0.0,0.0,1.299288327
nfcs_2021,2021,2021024532,,18-24,0.0,3,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,100.0,66.67,87.5,1.391292529
nfcs_2021,2021,2021024536,,18-24,1.0,2,1,4,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,20.0,100.0,33.33,50.0,0.379837096
nfcs_2021,2021,2021024553,,18-24,1.0,2,3,6,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,0.0,0.0,75.0,1.033049003
nfcs_2021,2021,2021024570,,18-24,0.0,3,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,0.0,100.0,100.0,75.0,2.126153076
nfcs_2021,2021,2021024574,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,80.0,100.0,33.33,100.0,1.558444309
nfcs_2021,2021,2021024575,,18-24,0.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,80.0,50.0,33.33,100.0,0.529004733
nfcs_2021,2021,2021024577,,18-24,1.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,0.0,0.0,33.33,100.0,1.299288327
nfcs_2021,2021,2021024578,,18-24,0.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,40.0,0.0,33.33,62.5,5.013725625
nfcs_2021,2021,2021024580,,18-24,0.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,0.0,100.0,33.33,75.0,0.441186274
nfcs_2021,2021,2021024586,,18-24,0.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,80.0,100.0,33.33,100.0,2.829512214
nfcs_2021,2021,2021024593,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,40.0,100.0,0.0,50.0,0.459445044
nfcs_2021,2021,2021024595,,18-24,0.0,2,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,50.0,0.0,0.0,0.493152809
nfcs_2021,2021,2021024599,,18-24,0.0,2,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,20.0,50.0,0.0,0.0,1.083426878
nfcs_2021,2021,2021024615,,18-24,1.0,1,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,50.0,0.0,100.0,0.379837096
nfcs_2021,2021,2021024623,,18-24,1.0,1,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,40.0,0.0,0.0,62.5,1.299288327
nfcs_2021,2021,2021024630,,18-24,1.0,2,3,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,40.0,0.0,33.33,75.0,1.299288327
nfcs_2021,2021,2021024643,,18-24,0.0,4,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,60.0,100.0,33.33,87.5,1.459398121
nfcs_2021,2021,2021024651,,18-24,0.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,100.0,33.33,100.0,0.529004733
nfcs_2021,2021,2021024652,,18-24,1.0,3,2,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,33.33,62.5,1.341734763
nfcs_2021,2021,2021024662,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,20.0,50.0,0.0,62.5,1.033049003
nfcs_2021,2021,2021024677,,18-24,0.0,2,1,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,238782.0,True,0.0,100.0,50.0,87.5,0.617885884
nfcs_2021,2021,2021024685,,18-24,1.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,119391.0,True,0.0,50.0,0.0,87.5,1.033049003
nfcs_2021,2021,2021024695,,18-24,1.0,3,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,40.0,50.0,0.0,50.0,0.455443955
nfcs_2021,2021,2021024696,,18-24,0.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,100.0,0.0,75.0,1.50914216
nfcs_2021,2021,2021024703,,18-24,0.0,2,3,5,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,100.0,66.67,62.5,1.391292529
nfcs_2021,2021,2021024705,,18-24,1.0,3,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,0.0,100.0,66.67,100.0,0.455443955
nfcs_2021,2021,2021024707,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,167147.0,True,20.0,50.0,66.67,62.5,0.455443955
nfcs_2021,2021,2021024714,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,40.0,100.0,50.0,50.0,3.674999818
nfcs_2021,2021,2021024716,,18-24,0.0,4,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,60.0,100.0,33.33,100.0,0.371059155
nfcs_2021,2021,2021024719,,18-24,0.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,40.0,100.0,33.33,87.5,5.013725625
nfcs_2021,2021,2021024722,,18-24,0.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,80.0,50.0,0.0,12.5,1.50914216
nfcs_2021,2021,2021024724,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,100.0,50.0,0.0,25.0,2.23031959
nfcs_2021,2021,2021024726,,18-24,0.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,60.0,100.0,33.33,50.0,1.19990134
nfcs_2021,2021,2021024741,,18-24,0.0,1,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,0.0,33.33,0.0,0.808937197
nfcs_2021,2021,2021024744,,18-24,0.0,2,2,5,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,100.0,100.0,100.0,1.807025171
nfcs_2021,2021,2021024753,,18-24,1.0,3,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,0.0,33.33,50.0,0.379837096
nfcs_2021,2021,2021024755,,18-24,1.0,2,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,0.0,100.0,100.0,0.395556892
nfcs_2021,2021,2021024757,,18-24,0.0,2,4,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,40.0,100.0,66.67,50.0,0.459445044
nfcs_2021,2021,2021024766,,18-24,1.0,3,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,0.0,50.0,1.341734763
nfcs_2021,2021,2021024768,,18-24,0.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,20.0,100.0,0.0,50.0,1.19990134
nfcs_2021,2021,2021024784,,18-24,1.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,80.0,100.0,0.0,87.5,0.528089895
nfcs_2021,2021,2021024786,,18-24,1.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,50.0,0.0,50.0,0.696450397
nfcs_2021,2021,2021024787,,18-24,0.0,4,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,0.0,0.0,75.0,0.519672138
nfcs_2021,2021,2021024794,,18-24,0.0,4,2,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,80.0,100.0,33.33,75.0,2.968020543
nfcs_2021,2021,2021024801,,18-24,1.0,5,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,80.0,100.0,33.33,50.0,0.367827777
nfcs_2021,2021,2021024804,,18-24,1.0,1,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,0.0,0.0,50.0,0.395556892
nfcs_2021,2021,2021024814,,18-24,0.0,2,2,5,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,40.0,50.0,66.67,87.5,0.529004733
nfcs_2021,2021,2021024818,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,40.0,50.0,33.33,62.5,0.528089895
nfcs_2021,2021,2021024821,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,20.0,100.0,33.33,50.0,1.211232429
nfcs_2021,2021,2021024832,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,80.0,50.0,0.0,50.0,1.469934641
nfcs_2021,2021,2021024833,,18-24,1.0,1,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,238782.0,True,20.0,50.0,50.0,50.0,0.455443955
nfcs_2021,2021,2021024836,,18-24,1.0,1,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,0.0,100.0,75.0,0.458650499
nfcs_2021,2021,2021024837,,18-24,1.0,3,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,60.0,50.0,0.0,100.0,0.379837096
nfcs_2021,2021,2021024839,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,20.0,50.0,0.0,62.5,1.469934641
nfcs_2021,2021,2021024841,,18-24,1.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,100.0,0.0,100.0,0.553981468
nfcs_2021,2021,2021024842,,18-24,1.0,2,2,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,50.0,33.33,37.5,1.555749201
nfcs_2021,2021,2021024846,,18-24,0.0,1,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,0.0,0.0,50.0,2.126153076
nfcs_2021,2021,2021024849,,18-24,0.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,20.0,100.0,66.67,75.0,1.50914216
nfcs_2021,2021,2021024852,,18-24,0.0,3,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,100.0,33.33,100.0,1.083426878
nfcs_2021,2021,2021024861,,18-24,1.0,1,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,0.0,0.0,100.0,1.299288327
nfcs_2021,2021,2021024866,,18-24,1.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,0.0,0.0,0.0,0.0,1.341734763
nfcs_2021,2021,2021024870,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,100.0,0.0,50.0,0.643457477
nfcs_2021,2021,2021024876,,18-24,0.0,1,2,5,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,100.0,66.67,50.0,1.558444309
nfcs_2021,2021,2021024879,,18-24,0.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,100.0,33.33,100.0,2.126153076
nfcs_2021,2021,2021024890,,18-24,0.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,0.0,0.0,50.0,0.808937197
nfcs_2021,2021,2021024908,,18-24,1.0,2,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,100.0,0.0,0.0,50.0,1.299288327
nfcs_2021,2021,2021024916,,18-24,0.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,80.0,50.0,33.33,25.0,1.19990134
nfcs_2021,2021,2021024918,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,66.67,50.0,0.653037234
nfcs_2021,2021,2021024925,,18-24,1.0,3,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,50.0,0.0,50.0,1.033049003
nfcs_2021,2021,2021024930,,18-24,0.0,2,2,5,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,20.0,100.0,66.67,75.0,0.613384041
nfcs_2021,2021,2021024931,,18-24,1.0,4,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,50.0,33.33,100.0,0.367827777
nfcs_2021,2021,2021024941,,18-24,1.0,2,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,20.0,0.0,0.0,50.0,0.455443955
nfcs_2021,2021,2021024947,,18-24,0.0,3,3,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,20.0,100.0,0.0,50.0,1.50914216
nfcs_2021,2021,2021024950,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,20.0,100.0,33.33,75.0,0.455443955
nfcs_2021,2021,2021024953,,18-24,0.0,3,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,60.0,50.0,33.33,62.5,1.558444309
nfcs_2021,2021,2021024970,,18-24,0.0,1,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,80.0,0.0,0.0,62.5,0.808937197
nfcs_2021,2021,2021024972,,18-24,0.0,3,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,80.0,50.0,33.33,50.0,1.558444309
nfcs_2021,2021,2021024979,,18-24,0.0,5,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,238782.0,True,40.0,100.0,66.67,25.0,1.12364218
nfcs_2021,2021,2021024983,,18-24,0.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,80.0,50.0,0.0,62.5,1.118581138
nfcs_2021,2021,2021025000,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,60.0,100.0,33.33,75.0,0.581104105
nfcs_2021,2021,2021025048,,18-24,1.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,167147.0,True,100.0,50.0,33.33,75.0,0.455443955
nfcs_2021,2021,2021025101,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,60.0,100.0,33.33,25.0,0.53272918
nfcs_2021,2021,2021025118,,18-24,1.0,3,4,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,20.0,50.0,33.33,62.5,0.553981468
nfcs_2021,2021,2021025125,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,80.0,100.0,66.67,87.5,0.529004733
nfcs_2021,2021,2021025129,,18-24,1.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,100.0,33.33,100.0,1.211232429
nfcs_2021,2021,2021025136,,18-24,0.0,1,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,60.0,50.0,0.0,50.0,0.808937197
nfcs_2021,2021,2021025141,,18-24,1.0,2,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,0.0,0.0,62.5,0.440423306
nfcs_2021,2021,2021025145,,18-24,1.0,3,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,50.0,33.33,62.5,0.455443955
nfcs_2021,2021,2021025149,,18-24,1.0,1,3,6,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,0.0,0.0,66.67,50.0,0.696450397
nfcs_2021,2021,2021025161,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,100.0,0.0,50.0,0.459445044
nfcs_2021,2021,2021025172,,18-24,0.0,2,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,50.0,33.33,50.0,0.441186274
nfcs_2021,2021,2021025175,,18-24,1.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,100.0,0.0,100.0,1.299288327
nfcs_2021,2021,2021025177,,18-24,0.0,3,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,60.0,100.0,66.67,87.5,0.459445044
nfcs_2021,2021,2021025190,,18-24,1.0,3,1,4,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,0.0,50.0,0.0,62.5,0.440423306
nfcs_2021,2021,2021025202,,18-24,1.0,4,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,80.0,100.0,50.0,100.0,0.367827777
nfcs_2021,2021,2021025206,,18-24,1.0,4,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,100.0,50.0,66.67,87.5,0.367827777
nfcs_2021,2021,2021025208,,18-24,1.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,0.0,100.0,0.0,100.0,1.920182396
nfcs_2021,2021,2021025217,,18-24,1.0,3,1,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,50.0,0.0,50.0,0.379837096
nfcs_2021,2021,2021025225,,18-24,1.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,40.0,100.0,33.33,37.5,0.379837096
nfcs_2021,2021,2021025231,,18-24,0.0,4,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,60.0,100.0,66.67,50.0,0.427237277
nfcs_2021,2021,2021025233,,18-24,1.0,2,2,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,60.0,0.0,66.67,100.0,0.455443955
nfcs_2021,2021,2021025238,,18-24,0.0,2,4,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,50.0,0.0,100.0,1.469934641
nfcs_2021,2021,2021025298,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,50.0,33.33,62.5,0.459445044
nfcs_2021,2021,2021025301,,18-24,0.0,2,2,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,50.0,0.0,100.0,1.807025171
nfcs_2021,2021,2021025302,,18-24,0.0,2,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,40.0,50.0,0.0,100.0,0.937967348
nfcs_2021,2021,2021025319,,18-24,1.0,2,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,50.0,0.0,62.5,0.379837096
nfcs_2021,2021,2021025340,,18-24,0.0,4,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,28654.0,True,40.0,100.0,0.0,62.5,0.969069933
nfcs_2021,2021,2021025342,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,100.0,50.0,1.299288327
nfcs_2021,2021,2021025352,,18-24,1.0,3,1,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,50.0,0.0,75.0,0.379837096
nfcs_2021,2021,2021025364,,18-24,0.0,3,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,28654.0,True,60.0,0.0,33.33,62.5,0.459445044
nfcs_2021,2021,2021025373,,18-24,0.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,20.0,50.0,66.67,62.5,3.558739399
nfcs_2021,2021,2021025384,,18-24,0.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,50.0,0.0,62.5,2.126153076
nfcs_2021,2021,2021025392,,18-24,0.0,3,1,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,50.0,33.33,25.0,5.013725625
nfcs_2021,2021,2021025449,,18-24,0.0,3,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,100.0,66.67,62.5,0.529004733
nfcs_2021,2021,2021025453,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,83574.0,True,20.0,50.0,33.33,87.5,0.623350038
nfcs_2021,2021,2021025457,,18-24,1.0,4,4,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,0.0,100.0,66.67,87.5,0.7533288
nfcs_2021,2021,2021025489,,18-24,0.0,2,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,59695.0,True,0.0,50.0,0.0,25.0,1.558444309
nfcs_2021,2021,2021025521,,18-24,1.0,2,3,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,20.0,100.0,0.0,100.0,1.197826282
nfcs_2021,2021,2021025558,,18-24,1.0,3,3,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,60.0,100.0,0.0,37.5,1.211232429
nfcs_2021,2021,2021025579,,18-24,1.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,7163.0,True,40.0,50.0,0.0,75.0,1.341734763
nfcs_2021,2021,2021025588,,18-24,1.0,2,1,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,20.0,0.0,0.0,37.5,0.379837096
nfcs_2021,2021,2021025643,,18-24,0.0,2,4,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,20.0,0.0,50.0,62.5,0.722777967
nfcs_2021,2021,2021025646,,18-24,0.0,1,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,40593.0,True,0.0,50.0,0.0,62.5,1.50914216
nfcs_2021,2021,2021025679,,18-24,1.0,3,4,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,60.0,100.0,33.33,87.5,1.265532811
nfcs_2021,2021,2021025709,,18-24,0.0,1,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,50.0,0.0,87.5,1.807025171
nfcs_2021,2021,2021025772,,18-24,1.0,4,2,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,60.0,50.0,0.0,87.5,0.367827777
nfcs_2021,2021,2021025780,,18-24,1.0,3,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,100.0,100.0,33.33,87.5,0.455443955
nfcs_2021,2021,2021025790,,18-24,1.0,3,4,3,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,100.0,66.67,75.0,0.395556892
nfcs_2021,2021,2021025827,,18-24,1.0,2,1,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,167147.0,True,40.0,50.0,66.67,50.0,0.379837096
nfcs_2021,2021,2021025830,,18-24,1.0,3,2,3,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,83574.0,True,0.0,0.0,33.33,50.0,0.455443955
nfcs_2021,2021,2021025832,,18-24,1.0,1,2,1,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),1,19103.0,True,20.0,100.0,33.33,75.0,1.341734763
nfcs_2021,2021,2021025835,,18-24,0.0,4,1,2,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,59695.0,True,60.0,100.0,100.0,62.5,0.356312923
nfcs_2021,2021,2021025838,,18-24,0.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,7163.0,True,0.0,100.0,50.0,50.0,0.937967348
nfcs_2021,2021,2021025891,,18-24,1.0,2,3,4,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,40593.0,True,0.0,50.0,33.33,37.5,0.807538255
nfcs_2021,2021,2021025901,,18-24,0.0,3,3,1,0.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,119391.0,True,80.0,50.0,0.0,75.0,1.50914216
nfcs_2021,2021,2021025903,,18-24,0.0,2,3,2,1.0,income_band_midpoint_vs_200fpl_by_hhsize(coarse),0,19103.0,True,40.0,100.0,0.0,50.0,0.808937197
